cat,F0,F1,F2,F3,F4,F5,F6,F7,F8,Sx,Sy,Sz
general_aleatoire,-1.34537625,1.30053067,-1.34293699,-1.25438023,1.25829887,-1.0572331,0.660788774,0.53503418,0.0922615528,3.09516025,0.844777882,0.131047249
general_aleatoire,1.63146448,-0.564678192,-0.735213757,1.50880194,0.353226662,-0.43021965,0.73192811,1.26639771,-0.192205667,2.50213051,1.4173882,-0.119149581
general_aleatoire,-0.243460417,0.855129719,-0.492222309,1.59866977,-0.149281025,0.496406078,-0.794488668,0.159124136,0.990437508,1.8420949,1.24506414,-0.742463708
general_aleatoire,-0.245021343,0.010881424,0.309944868,-1.07114935,-0.578550339,1.59829807,-0.434071779,-0.464435339,0.127429724,2.09820104,0.448191673,-0.099454172
general_aleatoire,0.174211264,-1.73352361,1.62588835,-1.08389854,0.496951818,0.171397209,-1.532408,-0.273887634,1.75932837,2.95724916,1.96866345,-0.166455433
general_aleatoire,-0.668736935,0.510832071,0.922196388,-0.660377741,0.774870396,-1.44291186,-1.33307719,1.17610073,1.51451635,2.65998054,1.74757731,-0.0408306047
general_aleatoire,0.48029089,-0.0183055401,0.133844137,0.965843439,1.57557011,0.292603254,1.15438867,1.99077034,-1.39330053,3.1101234,1.07234299,-0.405092269
general_aleatoire,1.00961232,-0.753111839,0.827921629,-1.00604367,1.11428761,0.975785017,-1.42748809,-1.86587048,-1.18182182,2.77525091,1.92248726,0.997892499
general_aleatoire,0.279558659,0.856256247,1.04983473,-0.0240740776,1.50706244,1.0185411,-0.631673098,-1.58833599,1.28502917,2.4157145,1.96445477,0.317940533
general_aleatoire,0.145925283,-1.55747318,-0.484713793,1.38580894,-0.171999216,-1.49004555,0.415831327,-0.410851002,0.00915336609,2.23679471,1.43729794,0.353513449
general_aleatoire,1.18918133,0.159442425,-1.40033031,-0.0545701981,-1.08299446,-0.364179373,0.889010191,1.08752775,0.880146027,1.94738758,1.83282065,-0.552397728
general_aleatoire,-1.95118785,0.564590454,0.393770695,0.775793552,0.262033224,0.170897722,0.864716291,-0.992803812,0.396117449,2.41991711,0.890211642,-0.471700609
general_aleatoire,-0.61721611,1.30719519,-1.27360916,1.83629894,1.63380218,-0.629903078,0.333567142,-1.0905962,-0.396594524,2.76128674,1.73137367,0.992709517
general_aleatoire,-0.305612564,-0.151976824,-0.848281622,1.78913331,0.459800959,-1.38659453,1.64740944,0.344919205,-1.44353533,3.21201468,0.876741827,0.046309296
general_aleatoire,0.0235545635,-1.59682178,0.445816755,-0.975938082,-1.92755938,0.904382229,1.48849559,0.371851444,1.72847295,2.80973172,2.31018782,-0.587321758
general_aleatoire,-1.59114957,0.260532618,1.67500186,0.786603212,1.1603384,1.68999743,-1.90790963,0.828954458,0.60546875,3.14903688,2.10929775,0.744844854
general_aleatoire,-1.38984394,1.08498645,0.30515337,-0.502258539,0.426860094,-1.72431397,-0.303477526,-1.69071579,0.945776939,2.51886749,1.65795493,1.16675448
general_aleatoire,-1.58301234,1.737468,1.36175847,1.70227385,1.64274478,-0.196642637,-1.50875688,-1.54704785,-1.05637598,3.31715226,2.69070649,0.745894253
general_aleatoire,1.93936467,-1.33791804,1.35559225,-1.25471663,-1.50134945,1.34996295,1.68336749,-0.671414375,1.47958541,3.6113224,2.30076194,-0.422012329
general_aleatoire,-0.754223108,0.0753521919,-1.09041762,0.365101576,0.431577444,-0.403989315,-0.482777357,-1.78095365,0.976998568,2.2368834,1.24075782,0.250151813
general_aleatoire,-0.659211159,-1.17768097,1.21141362,1.15115952,-1.98147202,0.414885998,-0.666003466,-1.54293084,-0.407325268,2.85381532,1.48433948,-1.16410041
general_aleatoire,-0.341981888,0.149582386,1.45407248,1.67942238,1.69184089,-0.614616156,-0.13719964,-0.612187386,-0.0766522884,2.57310677,1.42306447,-0.260139078
general_aleatoire,0.950004816,1.67381883,-0.191128254,0.3482728,-1.10158086,-1.86861348,-0.190242052,1.65099764,-1.43657207,2.68305993,2.30565214,0.937060118
general_aleatoire,-1.00709438,-1.29445219,0.310527802,-0.00652909279,-1.33794689,-0.324298382,-1.86448359,1.65938354,-0.754107475,2.77700138,1.84358394,-0.607930839
general_aleatoire,-0.550424576,1.12198281,0.322353363,-0.889651537,0.529057026,-1.11961126,-1.9476223,-1.14927697,0.654149294,2.36448884,1.65878177,1.09098685
general_aleatoire,0.0606946945,-1.28785634,1.90216517,1.8442812,-0.164044142,-1.40534925,0.229221344,-0.34150362,1.44252801,3.05345082,1.83960438,0.475528032
general_aleatoire,-1.65860152,0.140278816,1.98749685,-1.26214862,0.00878000259,-0.80161643,0.38154006,-0.760252476,-1.73169422,3.10886002,1.66228282,0.500592232
general_aleatoire,-0.410727739,0.99984169,-0.292844534,-1.16037774,1.19912791,1.59221697,-0.60245204,-1.17944145,-0.127072811,2.44093251,1.36069417,-0.730900288
general_aleatoire,-1.23724914,0.499903917,-1.85380149,-0.489096403,-0.111732244,1.34625912,0.259364367,0.349814415,-1.73716545,2.97273111,1.28176332,0.0933738574
general_aleatoire,-0.823821306,1.10211039,0.856236696,-0.186844826,0.110590696,0.0975608826,0.137823343,-0.236949205,-0.0756483078,1.65814984,0.0905896276,0.0795311481
general_aleatoire,-0.396947861,-0.0119524002,0.238561153,1.06142497,-1.37903905,-1.58807421,-1.27228761,-0.66254878,1.44714236,2.80108309,1.43075383,0.154133454
general_aleatoire,-1.6979866,1.78446174,1.01298475,-0.506762743,-0.910792589,-0.917021513,1.58972144,0.575998068,0.106313705,2.80434752,1.97156835,-0.373796701
general_aleatoire,-0.365063429,1.20299888,-1.89845467,1.91572571,-1.37538981,1.35915542,0.863888741,1.4679749,0.635695696,3.37074399,1.84779131,-1.05958903
general_aleatoire,-0.368062019,-1.89161611,0.206890345,-1.11211157,-0.98444581,-1.075701,-1.2155478,0.68757081,0.0220313072,2.37250233,1.67176211,-0.804227889
general_aleatoire,-1.92115808,0.380195856,-1.58356571,-0.642915249,1.19966412,0.277773857,-1.28582144,1.54984188,0.610984325,2.9590621,1.97105443,-0.245587289
general_aleatoire,0.226886272,-1.04726911,0.883252382,-1.6022346,1.22125983,-1.02731133,1.95491505,0.88906765,0.412789583,2.8289156,1.93201709,-0.299097776
general_aleatoire,1.42278576,1.22740054,1.32087922,1.85059714,-0.411266088,1.77763867,0.672340393,-1.43567276,-1.18006301,3.31533217,2.08585906,0.770008326
general_aleatoire,-0.374430895,-0.827409267,-0.704039812,1.58534312,-1.65230012,-1.94799232,0.532963037,-1.6579659,0.943618298,3.18227458,1.84164298,0.873701513
general_aleatoire,-1.16845512,1.39251232,-1.89387131,-1.50889254,-1.27425838,1.50577617,0.332166195,0.571702242,-0.314301968,3.13032198,1.93445265,0.232206285
general_aleatoire,0.815784454,1.57068682,1.64249587,1.2697742,0.499044895,-0.632730722,-0.656536579,-0.962306499,1.30042911,2.46143246,2.16316843,-0.634285569
general_aleatoire,-0.481230497,-0.547763348,0.36117959,-1.86308765,-0.927745581,1.32261801,0.496595621,-0.619231462,-0.362353563,2.60339952,0.852401912,0.0167717282
general_aleatoire,1.09533787,0.208188534,-0.548968554,-0.255494118,1.44427204,-0.822137117,-1.12195802,1.79381299,1.89818883,2.96886301,1.71173346,0.840880513
general_aleatoire,1.05442309,1.11903501,-1.4395473,-1.54304838,1.47387171,0.263106346,-0.0502753258,1.94146919,1.57820868,2.98687363,2.10350966,1.40544343
general_aleatoire,-0.115738392,1.19942093,-1.27157164,-0.299146175,-0.0608866215,-1.91012287,0.0498304367,-0.925290585,0.966747761,2.71085644,1.11996627,0.0290680937
general_aleatoire,0.166536808,0.795383215,0.533912659,-0.389799833,-0.968449354,-1.12790775,-1.44257593,0.580216646,1.33972073,2.36113858,1.37612498,0.226447761
general_aleatoire,-0.3131845,1.93760872,-1.47089529,0.102760553,1.6022892,-1.31328297,0.764887333,-0.910770893,0.732735395,3.42940259,0.711104333,-0.0594550446
general_aleatoire,-1.92643738,1.29033542,1.65719509,0.118646622,-1.52899575,1.26021767,0.306065798,-0.00763702393,-0.903779268,2.94865608,2.05781651,-0.209393784
general_aleatoire,-1.73129845,0.216711998,-0.379007816,0.605681419,-0.0101406574,1.3189671,0.880810261,-1.17431498,-1.57368517,2.33934569,2.07013607,-0.409826189
general_aleatoire,-1.95601678,-1.43992591,-1.45245767,-0.945264816,1.60007453,-0.934006453,1.49556017,0.928738117,0.389652252,3.3372333,2.05302739,0.483929902
general_aleatoire,-0.997077465,0.402067423,0.532392025,0.660146475,-0.0229046345,-1.29851508,0.293177366,1.65764761,1.35242772,2.44867325,1.36149836,-0.612252653
general_aleatoire,-0.324918032,-0.382474184,-0.467446089,1.08364534,0.0756707191,-0.311855793,-1.81213617,-0.584514618,-1.33486676,2.51066971,0.901564837,-0.196759284
general_aleatoire,1.83450866,0.952134371,-1.2625165,-1.66880536,-1.63865232,0.412608385,1.08394361,-1.01860356,-1.72700119,3.48358536,2.1344564,-0.100088112
general_aleatoire,-0.442817688,1.34831595,-0.845225096,-0.251226425,-0.57730937,1.66205454,0.87618351,0.886131287,-0.811513186,2.55556321,1.01952958,0.726918757
general_aleatoire,0.441618443,0.265618324,1.79722714,-0.0957984924,-0.413402557,0.654684544,1.8163476,1.74731874,-1.45999503,3.05183291,1.79863834,0.198343173
general_aleatoire,0.930288315,-0.0649802685,-1.14023852,-0.92035532,-1.87526751,0.159370899,-0.950943947,-1.35194468,0.380311489,2.75564742,1.35668766,0.0370946229
general_aleatoire,1.36611843,-1.79429698,1.38563132,-0.0145351887,1.82094502,0.387371302,-1.38131166,-0.663024664,0.493330002,2.92295003,1.78498292,1.15458286
general_aleatoire,1.08364868,-0.103050947,-1.57360721,-0.622465134,-1.69944906,-0.593839407,0.912755013,-0.348825932,-0.018034935,2.07200503,1.8335253,-0.767786443
general_aleatoire,0.819702148,0.753609419,0.393144131,-0.260690689,-0.161273956,-1.0143919,-1.69626641,1.27640915,-1.68893886,2.85505342,1.1663245,0.603963494
general_aleatoire,1.19766331,-1.99064255,0.778785706,1.8707974,-0.91141963,-1.97898483,0.360922575,-1.58762503,-0.556104422,3.47192883,2.12756467,-0.793575883
general_aleatoire,-0.741613865,-1.63367176,1.22972083,1.66925406,1.84839511,-1.45272565,1.16005421,1.80094934,0.762240887,3.91563511,1.63601792,0.453733951
general_aleatoire,-0.215976954,0.0852024555,-1.25946832,-1.65317917,0.167603731,1.83268309,1.49178314,1.03356957,0.928899527,2.61589003,2.18126297,0.561902821
general_aleatoire,0.555797338,1.22624445,1.0361433,0.635133266,0.896413088,0.76910615,0.548926115,1.3967824,1.92230701,3.22465777,0.462733924,-0.140354738
general_aleatoire,-1.00132799,1.61345506,-0.0423002243,0.58665967,-1.11516237,0.772700787,1.95067191,-1.79361701,1.77623725,3.85728216,0.987308204,0.341038913
general_aleatoire,0.679669857,-1.84229279,-1.82333827,0.822300673,0.353055,1.70099306,1.99741387,-1.27769876,0.223226309,3.20371079,2.50220037,-0.148315176
general_aleatoire,0.271780729,-0.107159615,1.66195297,-0.748580694,-1.86421609,-1.51790977,0.789680958,0.924094677,-0.810604095,2.77377653,1.85218608,0.444247693
general_aleatoire,-1.22960401,1.69758463,-1.538872,1.88423276,-0.312949419,1.77706575,1.18136716,-0.103143215,0.980257988,3.80468655,1.20625079,0.0676130727
general_aleatoire,1.44817042,-1.78046966,1.37819743,-0.179425478,-0.723598242,0.0897381306,1.31566167,0.578186512,-1.85196948,2.90804315,2.1117413,0.55626303
general_aleatoire,0.600669384,0.385079384,-0.541211128,-1.07996488,0.242708683,-1.51773262,-0.0757524967,-1.69218731,1.53999329,2.7348454,1.38027322,-0.432464421
general_aleatoire,0.785155058,0.121060371,-0.640500307,-0.235871553,0.899066925,-0.382058382,-1.73857474,0.289710999,-0.738838673,2.03736782,1.09303343,-0.598463237
general_aleatoire,1.21590781,0.157964945,0.153605938,1.16289258,0.646620512,-0.724990129,0.95142293,0.503565311,0.0806722641,2.10255671,0.709205747,0.254168391
general_aleatoire,1.54391098,-0.292732,0.463452578,1.50666142,-1.0681622,-0.329975843,-1.90239692,-0.152228832,1.48039532,3.09839129,1.38425529,-0.72228229
general_aleatoire,1.96136522,-1.91492248,-1.99905014,1.49880648,-1.25810838,0.115748405,-0.464144468,1.75627065,1.73035955,4.38264275,1.44951105,-0.58151418
general_aleatoire,1.19513273,-1.7198813,1.99173641,-1.96205831,-0.597152948,-1.78926468,1.068753,-1.64582658,-0.392276525,3.6874752,2.22325158,1.10707664
general_aleatoire,-1.84961295,-0.0804977417,-0.0808749199,0.510021687,0.323028803,1.4947083,-0.913252354,1.93633366,-0.406850576,2.46462631,1.72874296,1.31099987
general_aleatoire,1.07309365,-1.63320279,-0.328933001,-0.654518366,-0.314572096,0.090076685,0.950329065,0.929087162,-1.0448916,1.98773408,1.79678822,0.375677913
general_aleatoire,-1.9866147,-1.55810356,-0.130757093,-0.581511497,-0.811988592,-0.851044178,1.41128707,-0.814767599,0.862213135,2.86764669,1.63917303,0.775810301
general_aleatoire,-1.06556916,0.356434107,-1.83162737,-0.890937567,-1.92850447,1.64135623,1.95088935,-1.81959748,-0.288907528,3.25044847,2.43534255,-1.59008002
general_aleatoire,-1.56212974,-0.462693453,-0.433479548,0.718589067,-1.50224996,-1.1269846,1.82566261,1.7998445,1.19195724,3.34390712,1.91898215,-0.120407432
general_aleatoire,1.14538002,-0.964069605,-1.64235616,0.354216814,-0.329677105,1.929322,1.51647305,1.53679585,1.77892804,3.42330718,1.84259236,-1.26765001
general_aleatoire,0.403193712,-0.130393982,1.61489582,0.453645468,1.95673943,-1.33186436,0.973411083,1.96467447,-1.74005437,3.8120718,1.32661092,-0.373386472
general_aleatoire,-1.07331324,-0.393679142,1.77092695,1.35130286,0.598586559,-1.07772326,0.430947065,1.32256985,0.0507538319,2.81545925,1.28841448,0.373684347
general_aleatoire,-1.51864505,-1.07732081,-1.81221867,-1.29388809,-0.46363759,-1.11805534,-1.8530724,-1.25424719,1.82908082,3.2392242,2.76697588,-0.306616783
general_aleatoire,1.11833787,1.30482268,-0.599498987,1.20307875,-1.76862931,0.519111633,1.87641048,-1.13470411,1.53514338,3.36614084,1.85085917,-0.752407491
general_aleatoire,0.0730414391,1.71100903,0.38909626,1.97963119,0.10012579,-1.30441904,-0.959066629,-0.415032148,0.0609915257,2.53023934,1.81239676,0.351630211
general_aleatoire,1.03295374,-0.0352547169,0.784082413,1.98534298,-1.38441658,1.58974457,1.26333237,-0.146477222,-1.10223794,3.15075016,1.6358422,0.545610964
general_aleatoire,0.491749525,-1.10472965,0.991486311,0.147897482,-1.86053944,0.371759653,1.57968569,0.320344687,1.44050717,2.57021475,2.02069688,0.225488663
general_aleatoire,-1.63405275,-0.170271635,1.50984335,-0.435321093,-0.937599897,-0.908162594,-1.48194051,-0.0932927132,1.5549922,3.11098766,1.34744239,0.0333598517
general_aleatoire,-1.82249355,1.82260585,1.4087739,1.44851041,-1.8583107,1.23806429,-0.683794737,0.620967865,1.72635794,3.70542073,2.41055655,0.069886066
general_aleatoire,0.203429461,0.940850496,-1.65205312,-0.874436378,-0.366187334,-0.989403725,-0.509246111,-1.97967148,-0.960984945,2.48286343,2.01574659,-0.638429523
general_aleatoire,0.782856941,0.893680334,-1.80486584,-0.0164971352,0.130409956,-1.67581534,1.84848785,-1.11926723,-1.56212473,3.33727241,1.72658086,-0.69723624
general_aleatoire,0.733034849,1.57791972,-1.69547677,1.96590114,1.40482759,-1.753932,-0.0194139481,1.53162503,-0.0776538849,3.88406086,1.32249761,-0.577712417
general_aleatoire,0.0643160343,0.369631052,1.62605476,1.2987237,0.285275698,-0.608763218,0.64844799,0.712064505,0.175115585,1.82377398,1.55911028,0.353109092
general_aleatoire,0.262927771,1.45797133,-0.93188715,0.93563962,1.51451993,0.0850410461,1.18970394,1.47264314,0.633807182,2.93394971,1.2714628,-0.0274859145
general_aleatoire,-1.01885796,1.40232682,-1.37063742,1.46917677,-1.35839963,0.833451748,-0.66396451,1.34805322,-1.04523993,3.54183817,0.592229545,-0.192042232
general_aleatoire,0.789885759,1.72036123,0.720562935,-1.57666373,0.474445343,0.795962811,1.0108664,-1.24311399,-1.36557961,2.85096669,1.92854667,-0.178842232
general_aleatoire,1.52654839,1.5234828,1.8452611,1.48737407,-0.138120174,-1.8830111,1.5162859,1.303267,-1.97941947,3.5753653,2.88519812,0.800969958
general_aleatoire,-1.48452067,1.27978754,-0.659524679,-1.08549953,0.974032879,1.6348052,-1.35696054,-1.99551964,1.27186799,2.87814236,2.50898433,-1.39235485
general_aleatoire,0.224726915,1.32853651,1.02654314,0.0298707485,-0.965246677,-1.97445655,-1.22746873,-0.851847649,-1.66360712,3.37638283,0.948797524,0.632541001
general_aleatoire,0.467707634,-0.694265842,1.92474461,0.239377022,0.527254105,-1.53662467,-0.960785866,-0.49321866,0.536022663,2.69822145,1.12107027,-0.135677218
general_aleatoire,-1.96371055,0.159941435,1.27471757,1.11938143,-1.48620534,-1.57207751,-0.866628408,1.04411149,-1.92628932,3.20787239,2.32971525,-1.12857378
general_aleatoire,0.165066242,-0.271037102,1.85196781,1.36048579,-0.632511377,-0.431395292,0.530487537,-1.28201079,1.72811222,2.81848621,1.64755273,-0.469716251
general_aleatoire,1.0147953,-1.58996129,1.1552279,1.74891376,-1.30498624,0.751542807,1.08341622,-1.728652,1.78919148,4.09353828,0.882949114,0.213127866
general_aleatoire,-0.796145916,-1.33448982,0.832688332,1.08393717,-1.73059773,0.834287882,0.328681707,-0.105704546,-0.616467953,2.51411057,1.37118828,-0.521856725
general_aleatoire,-1.76831818,0.48366189,-1.70122242,-1.8170321,1.40965843,1.48614717,1.96059346,1.89395571,0.704208851,3.33013201,2.7642684,1.71707785
general_aleatoire,1.87551141,-0.216166973,0.998607159,0.590294361,-1.47965527,0.377583265,1.03305268,-0.465551138,-1.90165234,2.41864586,2.1817286,1.23786664
general_aleatoire,-1.73749542,-1.91150594,1.28605175,-0.705559254,-0.512665987,-0.0454273224,1.27514243,1.08162951,-0.9899652,3.55135441,0.458366483,0.207608402
general_aleatoire,0.733181477,-1.99588227,-0.216389179,-1.36424708,-0.905493498,-0.125842571,1.98849797,1.77721453,-0.295274973,3.25128627,1.9528327,0.283258885
general_aleatoire,-1.59122562,-0.194452047,1.41683888,-1.34550476,0.108096361,1.17923808,1.30368304,0.774728775,-0.806502342,3.20033646,0.701517582,-0.0766369253
general_aleatoire,-1.11692166,1.35978866,-1.67047596,1.09129095,0.721997023,-1.07978535,0.618044853,-1.47465968,-0.906961918,2.60465121,1.94061255,1.26259947
general_aleatoire,1.47221708,1.80345416,1.85294652,-1.39576864,-1.87479091,-0.270660877,0.925080061,1.77446365,1.638098,4.44210863,1.1188339,-0.305435717
general_aleatoire,-0.321090937,1.42944026,0.554103613,1.85808182,-0.409622431,1.04037619,-0.903139353,-0.230805159,1.93591046,2.26769137,2.18510056,-1.36222708
general_aleatoire,-0.752192259,-0.362663984,-0.717029095,1.5763967,0.897690535,-1.0801816,0.983347893,-1.14758134,-1.19856358,2.43979001,1.6552738,0.834913194
general_aleatoire,-1.87546372,1.47249103,0.60666728,0.85969615,-0.525894642,0.25100112,1.45743299,-0.113870382,-0.107160568,2.92267656,0.74991864,0.420033097
general_aleatoire,0.172931194,1.87277365,-1.36301708,-1.25789809,-1.18519521,1.47449255,-1.63534212,1.10638738,-1.38536787,3.4466157,2.0709281,-0.453764379
general_aleatoire,1.08368731,-0.185225487,1.37913275,0.121417522,1.04409575,-1.92855263,0.504881144,1.18719125,-1.47502065,3.15835786,1.3376317,0.10206496
general_aleatoire,-0.823328257,-1.86989546,1.64734411,1.68339133,1.87004495,0.466601133,-1.25816464,1.18614912,-0.151610851,3.31320477,1.92550266,1.32843542
general_aleatoire,-0.0739107132,-1.99507284,-1.53076744,0.393308878,-1.49925685,0.429225683,0.742260933,-1.00984025,-0.278776646,2.93630838,1.28803205,-0.532200456
general_aleatoire,0.233650684,-1.19790125,-1.09783959,-0.0336220264,-1.35669827,-1.7431643,0.606077671,0.327885389,-0.696298361,2.75819588,0.914975047,0.300067097
general_aleatoire,-0.924026489,0.361055613,1.19023633,-0.267013073,-0.758552313,1.93740559,-0.179119587,-1.40167761,-1.95351791,3.09539342,1.53489637,-0.822639704
general_aleatoire,-0.141605616,-1.71021247,0.721826315,-0.430025816,-0.417819738,-0.0802447796,1.89879918,0.400082111,0.887550354,2.22715592,1.85046828,0.0253065601
